Num_int;farm_id;Tecnico;map_date;Region;Nom_pol;area_pol;latitud;longitud
9968;9968;Andrés;XXXX;XXXX;XXXXX;21,4470880;XXXX;XXXX
9969;9969_A;Maria;XXXX;XXXX;XXXXX;13,9153360;XXXX;XXXX
9970;9970;Sebstian;XXXX;XXXX;XXXXX;6,2328940;XXXX;XXXX
9971;9971_A;Andrés;XXXX;XXXX;XXXXX;5,0268850;XXXX;XXXX
9971;9971_B;Maria;XXXX;XXXX;XXXXX;8,0409980;XXXX;XXXX
9973;9973_D;Sebstian;XXXX;XXXX;XXXXX;14,6907690;XXXX;XXXX
9973;9973_B;Andrés;XXXX;XXXX;XXXXX;23,2635630;XXXX;XXXX
9973;9973_C;Maria;XXXX;XXXX;XXXXX;24,3583690;XXXX;XXXX
9973;9973_A;Sebstian;XXXX;XXXX;XXXXX;12,9146890;XXXX;XXXX
9983;9983;Andrés;XXXX;XXXX;XXXXX;3,7965240;XXXX;XXXX
9988;9988;Maria;XXXX;XXXX;XXXXX;13,3232830;XXXX;XXXX
9989;9989_A;Sebstian;XXXX;XXXX;XXXXX;15,0949160;XXXX;XXXX
9990;9990;Andrés;XXXX;XXXX;XXXXX;10,1728100;XXXX;XXXX
9996;9996_B;Maria;XXXX;XXXX;XXXXX;26,5032060;XXXX;XXXX
9998;9998;Sebstian;XXXX;XXXX;XXXXX;18,4897390;XXXX;XXXX
10914;10914_D;Andrés;XXXX;XXXX;XXXXX;1,7082860;XXXX;XXXX
10914;10914_F;Maria;XXXX;XXXX;XXXXX;1,0241300;XXXX;XXXX
9698;9698;Sebstian;XXXX;XXXX;XXXXX;10,9572670;XXXX;XXXX
9427;9427;Andrés;XXXX;XXXX;XXXXX;5,1095030;XXXX;XXXX
9189;9189_B;Maria;XXXX;XXXX;XXXXX;0,6638890;XXXX;XXXX
9433;9433;Sebstian;XXXX;XXXX;XXXXX;7,4146640;XXXX;XXXX
9195;9195;Andrés;XXXX;XXXX;XXXXX;5,0952850;XXXX;XXXX
9198;9198_A;Maria;XXXX;XXXX;XXXXX;6,2475320;XXXX;XXXX
9198;9198_B;Sebstian;XXXX;XXXX;XXXXX;0,9166930;XXXX;XXXX
9430;9430;Andrés;XXXX;XXXX;XXXXX;4,1644130;XXXX;XXXX
9204;9204;Maria;XXXX;XXXX;XXXXX;5,1185510;XXXX;XXXX
9189;9189_A;Sebstian;XXXX;XXXX;XXXXX;3,9769810;XXXX;XXXX
9442;9442;Andrés;XXXX;XXXX;XXXXX;4,4566410;XXXX;XXXX
9521;9521_B;Maria;XXXX;XXXX;XXXXX;0,9955120;XXXX;XXXX
9521;9521_A;Sebstian;XXXX;XXXX;XXXXX;4,0814630;XXXX;XXXX
11143;11143;Andrés;XXXX;XXXX;XXXXX;5,7758870;XXXX;XXXX
9497;9497_A;Maria;XXXX;XXXX;XXXXX;0,9346600;XXXX;XXXX
9497;9497_B;Sebstian;XXXX;XXXX;XXXXX;7,7728380;XXXX;XXXX
9661;9661;Andrés;XXXX;XXXX;XXXXX;7,2140330;XXXX;XXXX
11183;11183;Maria;XXXX;XXXX;XXXXX;4,9775220;XXXX;XXXX
12410;12410;Sebstian;XXXX;XXXX;XXXXX;6,5318070;XXXX;XXXX
12397;12397;Andrés;XXXX;XXXX;XXXXX;4,1703730;XXXX;XXXX
10522;10522;Maria;XXXX;XXXX;XXXXX;9,6551510;XXXX;XXXX
10316;10316;Sebstian;XXXX;XXXX;XXXXX;6,2773470;XXXX;XXXX
10483;10483;Andrés;XXXX;XXXX;XXXXX;4,1312610;XXXX;XXXX
12417;12417;Maria;XXXX;XXXX;XXXXX;3,8951040;XXXX;XXXX
10304;10304;Sebstian;XXXX;XXXX;XXXXX;5,3534920;XXXX;XXXX
10305;10305;Andrés;XXXX;XXXX;XXXXX;4,2433860;XXXX;XXXX
10256;10256;Maria;XXXX;XXXX;XXXXX;3,9749010;XXXX;XXXX
9362;9362_A;Sebstian;XXXX;XXXX;XXXXX;2,9680410;XXXX;XXXX
9157;9157_A;Andrés;XXXX;XXXX;XXXXX;0,6904930;XXXX;XXXX
9157;9157_B;Maria;XXXX;XXXX;XXXXX;4,0908540;XXXX;XXXX
9362;9362_B;Sebstian;XXXX;XXXX;XXXXX;0,6139510;XXXX;XXXX
9677;9677_A;Andrés;XXXX;XXXX;XXXXX;0,8733010;XXXX;XXXX
9618;9618;Maria;XXXX;XXXX;XXXXX;4,7280780;XXXX;XXXX
9677;9677_B;Sebstian;XXXX;XXXX;XXXXX;1,0982930;XXXX;XXXX
9677;9677_C;Andrés;XXXX;XXXX;XXXXX;2,5150780;XXXX;XXXX
10257;10257;Maria;XXXX;XXXX;XXXXX;5,2518400;XXXX;XXXX
9294;9294_B;Sebstian;XXXX;XXXX;XXXXX;5,0158440;XXXX;XXXX
9294;9294_A;Andrés;XXXX;XXXX;XXXXX;3,9812530;XXXX;XXXX
9543;9543_A;Maria;XXXX;XXXX;XXXXX;4,1829210;XXXX;XXXX
9543;9543_B;Sebstian;XXXX;XXXX;XXXXX;0,4221760;XXXX;XXXX
9144;9144;Andrés;XXXX;XXXX;XXXXX;4,5212320;XXXX;XXXX
9608;9608_A;Maria;XXXX;XXXX;XXXXX;0,9715840;XXXX;XXXX
9608;9608_B;Sebstian;XXXX;XXXX;XXXXX;4,1982670;XXXX;XXXX
9367;9367;Andrés;XXXX;XXXX;XXXXX;5,4984700;XXXX;XXXX
11153;11153_A;Maria;XXXX;XXXX;XXXXX;1,8170150;XXXX;XXXX
11153;11153_B;Sebstian;XXXX;XXXX;XXXXX;2,2432360;XXXX;XXXX
10322;10322;Andrés;XXXX;XXXX;XXXXX;4,7031380;XXXX;XXXX
10927;10927_B;Maria;XXXX;XXXX;XXXXX;8,6588390;XXXX;XXXX
10442;10442_A;Sebstian;XXXX;XXXX;XXXXX;2,0343330;XXXX;XXXX
10442;10442_C;Andrés;XXXX;XXXX;XXXXX;3,2752640;XXXX;XXXX
10442;10442_B;Maria;XXXX;XXXX;XXXXX;1,0011600;XXXX;XXXX
10443;10443_A;Sebstian;XXXX;XXXX;XXXXX;4,1995510;XXXX;XXXX
9932;9932;Andrés;XXXX;XXXX;XXXXX;4,5939310;XXXX;XXXX
12400;12400;Maria;XXXX;XXXX;XXXXX;5,9193520;XXXX;XXXX
11872;11872;Sebstian;XXXX;XXXX;XXXXX;6,7578050;XXXX;XXXX
11882;11882;Andrés;XXXX;XXXX;XXXXX;15,9852530;XXXX;XXXX
12304;12304_A;Maria;XXXX;XXXX;XXXXX;5,1522070;XXXX;XXXX
11468;11468_A;Sebstian;XXXX;XXXX;XXXXX;2,0149050;XXXX;XXXX
11468;11468_B;Andrés;XXXX;XXXX;XXXXX;1,8164840;XXXX;XXXX
10861;10861;Maria;XXXX;XXXX;XXXXX;4,1822420;XXXX;XXXX
11916;11916;Sebstian;XXXX;XXXX;XXXXX;7,4678290;XXXX;XXXX
11200;11200_A;Andrés;XXXX;XXXX;XXXXX;1,5693330;XXXX;XXXX
11200;11200_C;Maria;XXXX;XXXX;XXXXX;0,8438960;XXXX;XXXX
11200;11200_D;Sebstian;XXXX;XXXX;XXXXX;0,9635060;XXXX;XXXX
11200;11200_B;Andrés;XXXX;XXXX;XXXXX;0,9658770;XXXX;XXXX
11993;11993;Maria;XXXX;XXXX;XXXXX;4,9748120;XXXX;XXXX
11963;11963_A;Sebstian;XXXX;XXXX;XXXXX;4,4606360;XXXX;XXXX
11963;11963_B;Andrés;XXXX;XXXX;XXXXX;1,0354730;XXXX;XXXX
11963;11963_C;Maria;XXXX;XXXX;XXXXX;3,3825370;XXXX;XXXX
11187;11187_A;Sebstian;XXXX;XXXX;XXXXX;1,3071470;XXXX;XXXX
11187;11187_B;Andrés;XXXX;XXXX;XXXXX;2,5780140;XXXX;XXXX
11963;11963_D;Maria;XXXX;XXXX;XXXXX;1,3131690;XXXX;XXXX
12497;12497;Sebstian;XXXX;XXXX;XXXXX;5,1020900;XXXX;XXXX
11468;11468_C;Andrés;XXXX;XXXX;XXXXX;2,0960400;XXXX;XXXX
10747;10747;Maria;XXXX;XXXX;XXXXX;4,1660550;XXXX;XXXX
11871;11871;Sebstian;XXXX;XXXX;XXXXX;10,7295400;XXXX;XXXX
10435;10435;Andrés;XXXX;XXXX;XXXXX;5,4369400;XXXX;XXXX
10374;10374;Maria;XXXX;XXXX;XXXXX;7,9726330;XXXX;XXXX
12506;12506_A;Sebstian;XXXX;XXXX;XXXXX;5,5692910;XXXX;XXXX
12401;12401_B;Andrés;XXXX;XXXX;XXXXX;2,3426680;XXXX;XXXX
12401;12401_A;Maria;XXXX;XXXX;XXXXX;2,4223600;XXXX;XXXX
12401;12401_C;Sebstian;XXXX;XXXX;XXXXX;1,4440670;XXXX;XXXX
12401;12401_D;Andrés;XXXX;XXXX;XXXXX;1,1757220;XXXX;XXXX
12506;12506_B;Maria;XXXX;XXXX;XXXXX;2,2153080;XXXX;XXXX
12506;12506_C;Sebstian;XXXX;XXXX;XXXXX;2,4110800;XXXX;XXXX
12304;12304_B;Andrés;XXXX;XXXX;XXXXX;2,8753230;XXXX;XXXX
12300;12300;Maria;XXXX;XXXX;XXXXX;8,3655690;XXXX;XXXX
11973;11973_A;Sebstian;XXXX;XXXX;XXXXX;2,0029450;XXXX;XXXX
11973;11973_B;Andrés;XXXX;XXXX;XXXXX;0,5591930;XXXX;XXXX
11389;11389;Maria;XXXX;XXXX;XXXXX;6,4858790;XXXX;XXXX
10990;10990_A;Sebstian;XXXX;XXXX;XXXXX;3,5172900;XXXX;XXXX
10990;10990_B;Andrés;XXXX;XXXX;XXXXX;0,8776640;XXXX;XXXX
10601;10601;Maria;XXXX;XXXX;XXXXX;5,7463680;XXXX;XXXX
10389;10389_A;Sebstian;XXXX;XXXX;XXXXX;2,4634350;XXXX;XXXX
10389;10389_B;Andrés;XXXX;XXXX;XXXXX;3,8385580;XXXX;XXXX
10389;10389_C;Maria;XXXX;XXXX;XXXXX;2,7506170;XXXX;XXXX
10368;10368;Sebstian;XXXX;XXXX;XXXXX;5,1245150;XXXX;XXXX
9777;9777_A;Andrés;XXXX;XXXX;XXXXX;4,7833460;XXXX;XXXX
9777;9777_B;Maria;XXXX;XXXX;XXXXX;3,0392150;XXXX;XXXX
10590;10590_C;Sebstian;XXXX;XXXX;XXXXX;3,1075910;XXXX;XXXX
10590;10590_B;Andrés;XXXX;XXXX;XXXXX;0,4843460;XXXX;XXXX
10590;10590_A;Maria;XXXX;XXXX;XXXXX;1,0851870;XXXX;XXXX
10587;10587;Sebstian;XXXX;XXXX;XXXXX;11,9121900;XXXX;XXXX
12045;12045;Andrés;XXXX;XXXX;XXXXX;5,1236360;XXXX;XXXX
11151;11151_E;Maria;XXXX;XXXX;XXXXX;0,1546930;XXXX;XXXX
11151;11151_D;Sebstian;XXXX;XXXX;XXXXX;0,0556920;XXXX;XXXX
11151;11151_C;Andrés;XXXX;XXXX;XXXXX;2,6222220;XXXX;XXXX
11151;11151_B;Maria;XXXX;XXXX;XXXXX;0,8575630;XXXX;XXXX
11151;11151_A;Sebstian;XXXX;XXXX;XXXXX;0,4751470;XXXX;XXXX
10260;10260_A;Andrés;XXXX;XXXX;XXXXX;3,1172600;XXXX;XXXX
10525;10525_A;Maria;XXXX;XXXX;XXXXX;3,7264900;XXXX;XXXX
10525;10525_B;Sebstian;XXXX;XXXX;XXXXX;0,4984820;XXXX;XXXX
9888;9888_A;Andrés;XXXX;XXXX;XXXXX;2,9161700;XXXX;XXXX
9888;9888_B;Maria;XXXX;XXXX;XXXXX;2,0197040;XXXX;XXXX
10037;10037_B;Sebstian;XXXX;XXXX;XXXXX;4,0907510;XXXX;XXXX
11394;11394;Andrés;XXXX;XXXX;XXXXX;1,8702720;XXXX;XXXX
10508;10508;Maria;XXXX;XXXX;XXXXX;6,8454120;XXXX;XXXX
10176;10176;Sebstian;XXXX;XXXX;XXXXX;14,2795840;XXXX;XXXX
10514;10514_B;Andrés;XXXX;XXXX;XXXXX;5,4528570;XXXX;XXXX
10037;10037_A;Maria;XXXX;XXXX;XXXXX;1,7873400;XXXX;XXXX
10037;10037_D;Sebstian;XXXX;XXXX;XXXXX;1,7721650;XXXX;XXXX
10037;10037_C;Andrés;XXXX;XXXX;XXXXX;1,9921620;XXXX;XXXX
10960;10960;Maria;XXXX;XXXX;XXXXX;4,3460640;XXXX;XXXX
11280;11280_B;Sebstian;XXXX;XXXX;XXXXX;10,6422790;XXXX;XXXX
11973;11973_C;Andrés;XXXX;XXXX;XXXXX;0,3217070;XXXX;XXXX
11973;11973_D;Maria;XXXX;XXXX;XXXXX;1,1567360;XXXX;XXXX
12302;12302;Sebstian;XXXX;XXXX;XXXXX;4,9909580;XXXX;XXXX
9361;9361;Andrés;XXXX;XXXX;XXXXX;4,1141950;XXXX;XXXX
10450;10450_A;Maria;XXXX;XXXX;XXXXX;2,4046050;XXXX;XXXX
10450;10450_B;Sebstian;XXXX;XXXX;XXXXX;3,0349950;XXXX;XXXX
12171;12171_A;Andrés;XXXX;XXXX;XXXXX;9,5758710;XXXX;XXXX
12171;12171_B;Maria;XXXX;XXXX;XXXXX;2,0564950;XXXX;XXXX
11712;11712_A;Sebstian;XXXX;XXXX;XXXXX;1,5775130;XXXX;XXXX
11712;11712_B;Andrés;XXXX;XXXX;XXXXX;2,9603900;XXXX;XXXX
10741;10741_C;Maria;XXXX;XXXX;XXXXX;0,7637390;XXXX;XXXX
10741;10741_B;Sebstian;XXXX;XXXX;XXXXX;1,2348630;XXXX;XXXX
10741;10741_D;Andrés;XXXX;XXXX;XXXXX;0,9768680;XXXX;XXXX
10741;10741_A;Maria;XXXX;XXXX;XXXXX;6,8593920;XXXX;XXXX
12124;12124_A;Sebstian;XXXX;XXXX;XXXXX;6,2264560;XXXX;XXXX
12124;12124_B;Andrés;XXXX;XXXX;XXXXX;2,3902580;XXXX;XXXX
11474;11474_B;Maria;XXXX;XXXX;XXXXX;4,2529120;XXXX;XXXX
12004;12004;Sebstian;XXXX;XXXX;XXXXX;5,2454870;XXXX;XXXX
9158;9158;Andrés;XXXX;XXXX;XXXXX;8,6119570;XXXX;XXXX
11899;11899;Maria;XXXX;XXXX;XXXXX;5,7990580;XXXX;XXXX
9292;9292_A;Sebstian;XXXX;XXXX;XXXXX;6,9927400;XXXX;XXXX
9292;9292_B;Andrés;XXXX;XXXX;XXXXX;1,9225060;XXXX;XXXX
9371;9371_A;Maria;XXXX;XXXX;XXXXX;1,7045790;XXXX;XXXX
9371;9371_B;Sebstian;XXXX;XXXX;XXXXX;0,3368580;XXXX;XXXX
9551;9551_A;Andrés;XXXX;XXXX;XXXXX;0,4325320;XXXX;XXXX
9551;9551_B;Maria;XXXX;XXXX;XXXXX;2,1486510;XXXX;XXXX
9551;9551_C;Sebstian;XXXX;XXXX;XXXXX;0,4909390;XXXX;XXXX
9371;9371_C;Andrés;XXXX;XXXX;XXXXX;2,1137630;XXXX;XXXX
9134;9134;Maria;XXXX;XXXX;XXXXX;5,0966300;XXXX;XXXX
9140;9140_A;Sebstian;XXXX;XXXX;XXXXX;3,4973970;XXXX;XXXX
9140;9140_B;Andrés;XXXX;XXXX;XXXXX;0,6904380;XXXX;XXXX
9670;9670_A;Maria;XXXX;XXXX;XXXXX;1,6633910;XXXX;XXXX
9670;9670_B;Sebstian;XXXX;XXXX;XXXXX;3,7025360;XXXX;XXXX
9670;9670_C;Andrés;XXXX;XXXX;XXXXX;4,7654440;XXXX;XXXX
9560;9560_A;Maria;XXXX;XXXX;XXXXX;3,5343730;XXXX;XXXX
9560;9560_B;Sebstian;XXXX;XXXX;XXXXX;4,5033290;XXXX;XXXX
10242;10242_B;Andrés;XXXX;XXXX;XXXXX;2,9805480;XXXX;XXXX
10242;10242_C;Maria;XXXX;XXXX;XXXXX;0,9912700;XXXX;XXXX
10850;10850_A;Sebstian;XXXX;XXXX;XXXXX;4,0481240;XXXX;XXXX
10596;10596;Andrés;XXXX;XXXX;XXXXX;10,4308390;XXXX;XXXX
11286;11286_B;Maria;XXXX;XXXX;XXXXX;1,3902920;XXXX;XXXX
10850;10850_B;Sebstian;XXXX;XXXX;XXXXX;3,1506540;XXXX;XXXX
10809;10809_A;Andrés;XXXX;XXXX;XXXXX;2,0028880;XXXX;XXXX
11494;11494_A;Maria;XXXX;XXXX;XXXXX;2,1609310;XXXX;XXXX
12142;12142_A;Sebstian;XXXX;XXXX;XXXXX;1,7993860;XXXX;XXXX
10826;10826_A;Andrés;XXXX;XXXX;XXXXX;3,9775600;XXXX;XXXX
10826;10826_B;Maria;XXXX;XXXX;XXXXX;1,4906360;XXXX;XXXX
11494;11494_B;Sebstian;XXXX;XXXX;XXXXX;1,5648680;XXXX;XXXX
12142;12142_C;Andrés;XXXX;XXXX;XXXXX;1,6592320;XXXX;XXXX
10242;10242_A;Maria;XXXX;XXXX;XXXXX;1,3926860;XXXX;XXXX
11494;11494_C;Sebstian;XXXX;XXXX;XXXXX;0,5860250;XXXX;XXXX
10138;10138;Andrés;XXXX;XXXX;XXXXX;41,2618570;XXXX;XXXX
12142;12142_B;Maria;XXXX;XXXX;XXXXX;3,0883860;XXXX;XXXX
11286;11286_A;Sebstian;XXXX;XXXX;XXXXX;2,6520070;XXXX;XXXX
10380;10380;Andrés;XXXX;XXXX;XXXXX;5,9193030;XXXX;XXXX
12307;12307;Maria;XXXX;XXXX;XXXXX;6,2396950;XXXX;XXXX
12220;12220_B;Sebstian;XXXX;XXXX;XXXXX;0,5477380;XXXX;XXXX
12094;12094_A;Andrés;XXXX;XXXX;XXXXX;4,8548600;XXXX;XXXX
12220;12220_C;Maria;XXXX;XXXX;XXXXX;1,8503400;XXXX;XXXX
12220;12220_D;Sebstian;XXXX;XXXX;XXXXX;2,4105690;XXXX;XXXX
12094;12094_B;Andrés;XXXX;XXXX;XXXXX;0,4534680;XXXX;XXXX
12220;12220_A;Maria;XXXX;XXXX;XXXXX;4,3857950;XXXX;XXXX
10763;10763_A;Sebstian;XXXX;XXXX;XXXXX;4,7738570;XXXX;XXXX
10763;10763_B;Andrés;XXXX;XXXX;XXXXX;0,7225480;XXXX;XXXX
10763;10763_C;Maria;XXXX;XXXX;XXXXX;6,3638680;XXXX;XXXX
12321;12321_A;Sebstian;XXXX;XXXX;XXXXX;2,1026070;XXXX;XXXX
10407;10407;Andrés;XXXX;XXXX;XXXXX;4,9250460;XXXX;XXXX
12129;12129_B;Maria;XXXX;XXXX;XXXXX;1,8432760;XXXX;XXXX
12129;12129_A;Sebstian;XXXX;XXXX;XXXXX;2,1366710;XXXX;XXXX
12321;12321_C;Andrés;XXXX;XXXX;XXXXX;3,3785230;XXXX;XXXX
11179;11179;Maria;XXXX;XXXX;XXXXX;8,4172940;XXXX;XXXX
11206;11206_A;Sebstian;XXXX;XXXX;XXXXX;3,6538780;XXXX;XXXX
11206;11206_B;Andrés;XXXX;XXXX;XXXXX;3,6259750;XXXX;XXXX
10807;10807_A;Maria;XXXX;XXXX;XXXXX;1,5740630;XXXX;XXXX
10807;10807_B;Sebstian;XXXX;XXXX;XXXXX;4,3061670;XXXX;XXXX
12320;12320_A;Andrés;XXXX;XXXX;XXXXX;3,9847260;XXXX;XXXX
12320;12320_C;Maria;XXXX;XXXX;XXXXX;0,9701240;XXXX;XXXX
11797;11797_A;Sebstian;XXXX;XXXX;XXXXX;0,9926100;XXXX;XXXX
11797;11797_B;Andrés;XXXX;XXXX;XXXXX;2,8936450;XXXX;XXXX
10022;10022_A;Maria;XXXX;XXXX;XXXXX;1,4248690;XXXX;XXXX
10022;10022_B;Sebstian;XXXX;XXXX;XXXXX;4,1035910;XXXX;XXXX
12321;12321_B;Andrés;XXXX;XXXX;XXXXX;0,0508850;XXXX;XXXX
12320;12320_B;Maria;XXXX;XXXX;XXXXX;0,6443140;XXXX;XXXX
12313;12313_A;Sebstian;XXXX;XXXX;XXXXX;6,2558980;XXXX;XXXX
12313;12313_B;Andrés;XXXX;XXXX;XXXXX;1,2900580;XXXX;XXXX
12202;12202_A;Maria;XXXX;XXXX;XXXXX;0,4608430;XXXX;XXXX
12202;12202_B;Sebstian;XXXX;XXXX;XXXXX;0,6251950;XXXX;XXXX
12202;12202_C;Andrés;XXXX;XXXX;XXXXX;1,8033260;XXXX;XXXX
12202;12202_D;Maria;XXXX;XXXX;XXXXX;2,0044520;XXXX;XXXX
12202;12202_E;Sebstian;XXXX;XXXX;XXXXX;0,8294590;XXXX;XXXX
11758;11758;Andrés;XXXX;XXXX;XXXXX;4,6754940;XXXX;XXXX
12219;12219_A;Maria;XXXX;XXXX;XXXXX;5,8838710;XXXX;XXXX
12219;12219_B;Sebstian;XXXX;XXXX;XXXXX;1,0004420;XXXX;XXXX
12219;12219_C;Andrés;XXXX;XXXX;XXXXX;1,4608730;XXXX;XXXX
11290;11290;Maria;XXXX;XXXX;XXXXX;3,0327130;XXXX;XXXX
11352;11352_A;Sebstian;XXXX;XXXX;XXXXX;0,8595210;XXXX;XXXX
11352;11352_B;Andrés;XXXX;XXXX;XXXXX;7,1774490;XXXX;XXXX
11353;11353_B;Maria;XXXX;XXXX;XXXXX;2,6589200;XXXX;XXXX
11353;11353_C;Sebstian;XXXX;XXXX;XXXXX;0,4345050;XXXX;XXXX
11353;11353_D;Andrés;XXXX;XXXX;XXXXX;2,5236990;XXXX;XXXX
11353;11353_A;Maria;XXXX;XXXX;XXXXX;2,9894420;XXXX;XXXX
11085;11085_B;Sebstian;XXXX;XXXX;XXXXX;3,4880820;XXXX;XXXX
11085;11085_A;Andrés;XXXX;XXXX;XXXXX;0,5417840;XXXX;XXXX
11282;11282_A;Maria;XXXX;XXXX;XXXXX;3,7293430;XXXX;XXXX
11282;11282_B;Sebstian;XXXX;XXXX;XXXXX;0,3762760;XXXX;XXXX
10618;10618_A;Andrés;XXXX;XXXX;XXXXX;2,4969000;XXXX;XXXX
10618;10618_B;Maria;XXXX;XXXX;XXXXX;0,9566320;XXXX;XXXX
10618;10618_C;Sebstian;XXXX;XXXX;XXXXX;0,4826050;XXXX;XXXX
11481;11481_A;Andrés;XXXX;XXXX;XXXXX;6,3763610;XXXX;XXXX
11481;11481_B;Maria;XXXX;XXXX;XXXXX;2,0592570;XXXX;XXXX
12076;12076_A;Sebstian;XXXX;XXXX;XXXXX;2,1150540;XXXX;XXXX
12076;12076_B;Andrés;XXXX;XXXX;XXXXX;1,2223250;XXXX;XXXX
12076;12076_C;Maria;XXXX;XXXX;XXXXX;4,1969810;XXXX;XXXX
12105;12105;Sebstian;XXXX;XXXX;XXXXX;8,4076230;XXXX;XXXX
12106;12106;Andrés;XXXX;XXXX;XXXXX;5,6843560;XXXX;XXXX
12156;12156_A;Maria;XXXX;XXXX;XXXXX;3,0709730;XXXX;XXXX
12156;12156_B;Sebstian;XXXX;XXXX;XXXXX;11,7126920;XXXX;XXXX
12174;12174;Andrés;XXXX;XXXX;XXXXX;4,0007560;XXXX;XXXX
12200;12200;Maria;XXXX;XXXX;XXXXX;5,4941990;XXXX;XXXX
10235;10235;Sebstian;XXXX;XXXX;XXXXX;9,6551470;XXXX;XXXX
11631;11631_A;Andrés;XXXX;XXXX;XXXXX;1,4911430;XXXX;XXXX
11631;11631_B;Maria;XXXX;XXXX;XXXXX;1,5307880;XXXX;XXXX
11631;11631_C;Sebstian;XXXX;XXXX;XXXXX;1,4509140;XXXX;XXXX
10510;10510_A;Andrés;XXXX;XXXX;XXXXX;4,3212230;XXXX;XXXX
10510;10510_B;Maria;XXXX;XXXX;XXXXX;1,9550410;XXXX;XXXX
11952;11952;Sebstian;XXXX;XXXX;XXXXX;4,8317130;XXXX;XXXX
11393;11393_B;Andrés;XXXX;XXXX;XXXXX;3,7805880;XXXX;XXXX
11393;11393_C;Maria;XXXX;XXXX;XXXXX;1,2111950;XXXX;XXXX
11393;11393_A;Sebstian;XXXX;XXXX;XXXXX;1,4553590;XXXX;XXXX
12173;12173;Andrés;XXXX;XXXX;XXXXX;4,1473350;XXXX;XXXX
10097;10097_B;Maria;XXXX;XXXX;XXXXX;2,0935920;XXXX;XXXX
10097;10097_A;Sebstian;XXXX;XXXX;XXXXX;5,6976650;XXXX;XXXX
11638;11638;Andrés;XXXX;XXXX;XXXXX;6,4547330;XXXX;XXXX
10278;10278;Maria;XXXX;XXXX;XXXXX;4,2211290;XXXX;XXXX
12041;12041;Sebstian;XXXX;XXXX;XXXXX;6,3279130;XXXX;XXXX
10279;10279;Andrés;XXXX;XXXX;XXXXX;5,4712990;XXXX;XXXX
9796;9796;Maria;XXXX;XXXX;XXXXX;4,5404560;XXXX;XXXX
10285;10285_A;Sebstian;XXXX;XXXX;XXXXX;2,7209660;XXXX;XXXX
10285;10285_B;Andrés;XXXX;XXXX;XXXXX;1,0061980;XXXX;XXXX
10285;10285_C;Maria;XXXX;XXXX;XXXXX;1,9227110;XXXX;XXXX
10947;10947;Sebstian;XXXX;XXXX;XXXXX;4,6423670;XXXX;XXXX
12028;12028_B;Andrés;XXXX;XXXX;XXXXX;0,4081320;XXXX;XXXX
12028;12028_A;Maria;XXXX;XXXX;XXXXX;1,7087920;XXXX;XXXX
12028;12028_C;Sebstian;XXXX;XXXX;XXXXX;1,9683750;XXXX;XXXX
11387;11387;Andrés;XXXX;XXXX;XXXXX;6,1375680;XXXX;XXXX
10091;10091_A;Maria;XXXX;XXXX;XXXXX;1,4358790;XXXX;XXXX
10091;10091_B;Sebstian;XXXX;XXXX;XXXXX;1,5889510;XXXX;XXXX
10091;10091_C;Andrés;XXXX;XXXX;XXXXX;0,9842680;XXXX;XXXX
12206;12206;Maria;XXXX;XXXX;XXXXX;7,7768300;XXXX;XXXX
12116;12116_A;Sebstian;XXXX;XXXX;XXXXX;3,6415430;XXXX;XXXX
12116;12116_B;Andrés;XXXX;XXXX;XXXXX;3,3323570;XXXX;XXXX
12116;12116_C;Maria;XXXX;XXXX;XXXXX;0,8358170;XXXX;XXXX
12116;12116_D;Sebstian;XXXX;XXXX;XXXXX;7,1796190;XXXX;XXXX
10286;10286;Andrés;XXXX;XXXX;XXXXX;4,0257130;XXXX;XXXX
10287;10287_A;Maria;XXXX;XXXX;XXXXX;3,6309370;XXXX;XXXX
10287;10287_B;Sebstian;XXXX;XXXX;XXXXX;1,2741540;XXXX;XXXX
10287;10287_C;Andrés;XXXX;XXXX;XXXXX;0,9560420;XXXX;XXXX
11409;11409_A;Maria;XXXX;XXXX;XXXXX;1,5355250;XXXX;XXXX
11409;11409_B;Sebstian;XXXX;XXXX;XXXXX;1,0286360;XXXX;XXXX
11409;11409_C;Andrés;XXXX;XXXX;XXXXX;1,1814700;XXXX;XXXX
11409;11409_D;Maria;XXXX;XXXX;XXXXX;0,7580610;XXXX;XXXX
12104;12104;Sebstian;XXXX;XXXX;XXXXX;4,9893250;XXXX;XXXX
10296;10296_A;Andrés;XXXX;XXXX;XXXXX;2,8472900;XXXX;XXXX
10296;10296_B;Maria;XXXX;XXXX;XXXXX;1,7344960;XXXX;XXXX
10505;10505_A;Sebstian;XXXX;XXXX;XXXXX;1,0728950;XXXX;XXXX
10505;10505_B;Andrés;XXXX;XXXX;XXXXX;4,8214600;XXXX;XXXX
11588;11588;Maria;XXXX;XXXX;XXXXX;4,7237390;XXXX;XXXX
10515;10515;Sebstian;XXXX;XXXX;XXXXX;5,0211770;XXXX;XXXX
10299;10299_A;Andrés;XXXX;XXXX;XXXXX;9,3959310;XXXX;XXXX
10299;10299_B;Maria;XXXX;XXXX;XXXXX;1,6619890;XXXX;XXXX
10299;10299_C;Sebstian;XXXX;XXXX;XXXXX;0,7871830;XXXX;XXXX
10288;10288_A;Andrés;XXXX;XXXX;XXXXX;1,0031240;XXXX;XXXX
